videoId,title,channelId,author,keywords,publish_date,thumbnail
iHJiEg_zd9Q,【李李鈴蘭】豔后搖 Ankha Dance【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"讓鈴蘭快樂的東西, 李李, 李鈴蘭, 鈴蘭, 李李鈴蘭, 台V, 台灣Vtuber, 鈴蘭的教學日誌la, 抹茶狼, Cloud Horizon, 瑞克搖, 釣魚, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping, MEME, 迷因, 台V迷因, 埃及瑤, 豔后搖, ankha meme, Ankha Dance, Zone Ankha, Zone Ankha Dance",2021-11-19,iHJiEg_zd9Q
nTF-IBUyEGQ,【李李鈴蘭】怪物 YOASOBI meme【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"讓鈴蘭快樂的東西, 李李, 李鈴蘭, 鈴蘭, 李李鈴蘭, 台V, 台灣Vtuber, 鈴蘭的教學日誌la, 抹茶狼, Cloud Horizon, 瑞克搖, 釣魚, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping, MEME, YOASOBI MEME, 迷因, 台V迷因, 群青 meme, 群青 迷因, 群青MEME, 群青迷因, 青群迷因, 青群 MEME, 怪物 YOASOBI meme, 怪物, YOASOBI meme, 怪物 meme",2021-11-19,nTF-IBUyEGQ
ROVK2lwykD0,【李李鈴蘭】夜に駆ける YOASOBI meme【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"鈴蘭的教學日誌la, 李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping, MEME, 夜に駆ける YOASOBI meme, YOASOBI meme, 夜に駆ける, 迷因, 台V迷因, 群青 meme, 群青 迷因, 群青MEME, 群青迷因, 青群迷因, 青群 MEME, 讓鈴蘭快樂的東西",2021-11-18,ROVK2lwykD0
tEc5JWf3l-c,【李李鈴蘭】「我的叫聲..!?」山谷抹茶狼被棉花糖問到狼叫聲是哪種.. 真實叫聲居然是..! 【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping, 棉花糖, 山谷狼, 效率狼",2021-10-09,tEc5JWf3l-c
IRS-qEc6N28,【李李鈴蘭】「痛痛快快給我一槍.. 沒關係..」蘭蘭三萬慶祝開場居然忘記開麥.. 還和反作用力大師學了新舞蹈..!? 【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping, 沒關係, 反作用力",2021-10-05,IRS-qEc6N28
3aVyekZkQA4,【李李鈴蘭】「謝謝我的小小跟隨團~」抹茶狼的2萬訂閱慶祝歌回 居然能邀請到兩位重量級嘉賓..!?【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping",2021-09-28,3aVyekZkQA4
0lo784A85gA,【李李鈴蘭】「是誰的心啊~ 孤單的留下~」一款需要高歌才能離席的遊戲 鈴蘭運用了歌唱技巧 卻還是卡關..!?【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, One Hand Clapping",2021-09-20,0lo784A85gA
NtyOxJ3JTSM,【廢片】鬼步開啟 高歌離席,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, 國棟, 鬼步開啟",2021-09-18,NtyOxJ3JTSM
7-5o5UJsxAg,【李李鈴蘭】「ARA ARA 我沒有辦法..」 被棉花糖要求說出Ara Ara 但鈴蘭說出來的方式好像不太對勁..【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌",2021-09-16,7-5o5UJsxAg
sXQZxe5aFs8,"【李李鈴蘭】「今天開場話題有點尬.. 那只好..」 剛開場就跟觀眾尬聊.. 卻靠了 ""優美清唱"" 挽回了局面..?!【台灣Vtuber】【Cloud Horizon】",UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌",2021-09-14,sXQZxe5aFs8
Tt8Dfrr4kFw,【李李鈴蘭】一分鐘帶你看完 『李李鈴蘭初配信』~  一切都跟你講求效率! 絕不拖泥帶水! 【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, Linglan Lily, 鈴蘭",2021-09-13,Tt8Dfrr4kFw
mNrd3B56zTo,【李李鈴蘭】幽靈瑞克東京搖 / Ghost Astley Tokyo 【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, Ghost Astley Tokyo, 效率, 李李鈴蘭歌, 台v唱歌, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌, 君の虜に",2021-09-13,mNrd3B56zTo
MisT1ldSO4w,【李李鈴蘭】「我是唱幽靈東京對吧~!」歌姬開口跪 一聽即單推..! 在2千觀眾面前無情開釣..!?【台灣Vtuber】【Cloud Horizon】,UCgoB9OQe4YI0yd84Q88ovvg,一般路過剪輯面,"李李鈴蘭, 抹茶狼, Cloud Horizon, 台V, 台灣Vtuber, 瑞克搖, 釣魚, 幽靈東京, 雲際線, 浮雲, 鈴蘭, 李鈴蘭, 李李鈴蘭 幽靈東京, 李李, 蘭蘭, vtuber 台灣, vtuber 歌",2021-09-12,MisT1ldSO4w
j62BPl9m0mY,【台灣 VTuber／李李鈴蘭】那我就來試著剪出完整的 Pop Stars 吧！【中／英／韓字幕】,UC51qGKlR28sAxobgxtKQUFQ,寒夜,,2021-10-01,j62BPl9m0mY
IOR-vcFl4jc,【鈴蘭畢業致詞🐺】「當離別的憂愁過去，迎來將是嶄新的未來！」｜全字幕,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-07-10,IOR-vcFl4jc
6ugmVuOREyo,旅程尚未結束🐺｜風鈴草、綿羊與呱呱的留言,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-07-10,6ugmVuOREyo
bK0Kviz2x3Q,畢業啟程🌼刻在我心底的名字💕｜瑪格麗特．溫特斯,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-07-09,bK0Kviz2x3Q
YhPXIRQh8Dc,最後狐給呱呱們的一段話｜神稻櫻火,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-07-05,YhPXIRQh8Dc
e2xiZEqJFN0,【鈴蘭畢業】『祝福雲際線的三位畢業後的旅途一帆風順．．』｜畢業告知精華｜畢業禮物｜各注意事項,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-06-09,e2xiZEqJFN0
41oz1QBuqaY,【鈴蘭與瑪麗的音訊空間】蘭蘭:「如果我會剪片，我要剪瑪麗ㄉ廢片ww.. ft.瑪格麗特,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-05-09,41oz1QBuqaY
BxbUrvd-fs0,【櫻火歌回耶】40meterP－恋愛裁判｜covered by 神稻櫻火｜中日字幕｜清澈動聽足以震撼人心的歌聲,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-05-08,BxbUrvd-fs0
VX9feiRChaI,【鈴蘭生日慶典】『每一顆音符都散發微光~ 成功了嗎？我的聲音魔法.......,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-05-08,VX9feiRChaI
ymkVm3VIb8M,【鈴蘭生日慶典】生日紀念「前導片」,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-04-17,ymkVm3VIb8M
lqtFzNCGnc0,【鈴蘭歌回LA】岑寧兒－追光者｜中文字幕｜你是我最耀眼的那道光✨,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-04-03,lqtFzNCGnc0
1LYdZXhOjqg,這是附的嗎？...｜不是動畫的動畫( ͡° ͜ʖ ͡°),UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-03-19,1LYdZXhOjqg
JeLCIXjC7P0,【MV｜預告】𝐊𝐈𝐍𝐆－𝐆𝐔𝐌𝐈　𝐂𝐨𝐯𝐞𝐫𝐞𝐝  𝐁𝐲 李李鈴蘭 【Fanmade】,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-03-06,JeLCIXjC7P0
eM4pD1RIUv8,【鈴蘭歌回LA】甜到你心發慌❤~｜有點甜／汪蘇瀧 ｜ft.蘭哥,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-02-15,eM4pD1RIUv8
Ekwz_gUX0sg,【鈴蘭精華LA】蘭蘭大師告訴你怎麼吃元旦！｜怎麼有點怪怪的．．．ft.瑪格麗特,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-02-12,Ekwz_gUX0sg
PwEt6W8n4O8,【鈴蘭唱歌LA】你以為下播後就沒東西了嗎？天才小釣手另類釣魚法！！｜中英字幕｜Anne-Marie & Little Mix - Kiss My,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-02-07,PwEt6W8n4O8
nvQnwkflmLU,【鈴蘭歌回LA】初音ミク－千本櫻｜欸不是！這是釣魚歌回餒！？難道....???｜千本櫻Ｘ扛壩子,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-02-04,nvQnwkflmLU
vXQDtmqAQx8,【鈴蘭精華LA】會烤肉是元宵還是元旦??｜瑪麗崩潰實錄！！ft.瑪格麗特,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-01-30,vXQDtmqAQx8
WhFijzLNTeY,【鈴蘭精華LA】火火和瑪麗或悠白同時掉進水裡...妳要救誰！？｜「邏輯大師」蘭蘭的神回應是......｜ ft.李李鈴蘭、瑪格麗特、神稻櫻火、悠白,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2022-01-28,WhFijzLNTeY
zrxKOVyS-fg,【鈴蘭歌回LA】經典洗腦神曲 - 賣阿喜 ！！｜鈴蘭再次祭出鬼之洗腦曲？【中文字幕＆官方空耳字幕】有99％的人沒看過中文字幕（??｜Dragostea Din Tei,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-31,zrxKOVyS-fg
S0HFhc300Co,【鈴蘭歌回LA】反正很好聽就對了LA！｜《剛好遇見你》李玉剛｜李李鈴蘭,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-31,S0HFhc300Co
RZs__IpU4mc,【鈴蘭歌回LA】食虫植物／理芽｜Covered by 李李鈴蘭｜中日字幕＆伴奏加強版,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-29,RZs__IpU4mc
_Gkppd5w0PI,【喔~蟹堡王～～】新台V直接在你出道直播唱起『美聲版蟹堡王之歌』｜神稻櫻火　#櫻火初配信,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-24,_Gkppd5w0PI
WfengxbVzPE,【鈴蘭歌回LA】DECO*27－妄想税｜Covered by 李李鈴蘭｜中日字幕＆伴奏加強版,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-14,WfengxbVzPE
VjTdm729bnc,【鈴蘭精華LA】『可以踩我嗎？？』｜鈴蘭：(´･ω･`)？？　　 #李李鈴蘭,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-10,VjTdm729bnc
f0xLzjLGvSc,【鈴蘭精華LA】鈴蘭忍不住罵出「暗陰陽」！？｜瘋狂被水桶砸頭：咚～｜怎麼把恐怖遊戲玩成音樂遊戲？,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-06,f0xLzjLGvSc
37Zxsz_jsDk,【鈴蘭歌回LA】極美高音～滿溢的感情完美詮釋「𝐂𝐥𝐞𝐚𝐧 𝐛𝐚𝐧𝐝𝐢𝐭－𝐒𝐲𝐦𝐩𝐡𝐨𝐧𝐲」｜中英字幕,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-10-05,37Zxsz_jsDk
dCz5NH29VwY,【神稻櫻火】台V迷因狐太無情了！無情單殺～無情雙殺～哭阿！！ (屮゜Д゜)屮｜【𝙈𝙀𝙈𝙀迷因】,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-29,dCz5NH29VwY
TkiaICFZboA,【鈴蘭歌回LA】台V再創奇蹟！體驗截然不同的境界！｜𝐏𝐨𝐩𝐬𝐭𝐚𝐫𝐬𝐗扛壩子｜【𝙁𝙐𝙇𝙇.𝙑𝙚𝙧】,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-28,TkiaICFZboA
xdrODycoTm4,【鈴蘭唱歌LA】𝓼𝓾𝓶𝓶𝓮𝓻𝓽𝓲𝓶𝓮／李李鈴蘭｜這是一首只屬於一人的夏日戀歌💘～｜【中文字幕】,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-25,xdrODycoTm4
DH_iWPmhzpA,【鈴蘭歌回LA】【𝙆𝘼𝙉𝘼𝙍𝙄𝘼】𝙂𝙐𝙈𝙄／𝙆𝙄𝙉𝙂｜鈴蘭女王駕到！！！風鈴草們拜倒在蘭蘭石榴裙下ＬＡ！,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-20,DH_iWPmhzpA
d3SzuMx3NME,【鈴蘭精華LA】你有聽過煩燥系鬧鐘嗎？蘭蘭親自示範給你！！｜鈴蘭的「鈴」，是鬧鈴的「鈴」,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-17,d3SzuMx3NME
hOi6N_Ap8bM,【李李鈴蘭】神級混音~~台ｖ教你怎麼接地氣的唱韓文歌 ！༼ •̀ ں •́ ༽｜𝓟𝓞𝓟/𝓢𝓣𝓐𝓡𝓢 ｘ 扛壩子,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-09-12,hOi6N_Ap8bM
3ZE501T29B0,【瑪麗精華】悠白：「今天的VOD不會隱藏，可以記住現在的時間點ㄛ！」｜ft.悠白、瑪格麗特,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-08-31,3ZE501T29B0
3uMyXhhf6N4,【瑪格麗特 ● 初配信】「淑女瑪格麗特遜炮全紀錄！！」*請使用耳機享用｜ARA ARA ~~～,UCt5aPNpCynzraC_HUIc3rHg,台V上的一朵雛菊🌼,,2021-08-29,3uMyXhhf6N4
zsisZbg2h_M,【李李鈴蘭】還願 | 剪輯歌回,UCXRsLzvwo-akz9BraKH41dw,雪鈴,,2021-10-06,zsisZbg2h_M
3V96dCU84yk,【李李鈴蘭】POP/STARS 扛壩子版 完整版 | 剪輯歌回,UCXRsLzvwo-akz9BraKH41dw,雪鈴,,2021-09-28,3V96dCU84yk
TKaGBsg_hSw,【李李鈴蘭】POP/STARS 完整版 | 剪輯歌回,UCXRsLzvwo-akz9BraKH41dw,雪鈴,,2021-09-28,TKaGBsg_hSw
CsRojcZAZUE,【李李鈴蘭】「If You Feel My Love / Blaxy Girls 」┃還感受得到愛，對吧?。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-23,CsRojcZAZUE
Lk2ifiZM17s,【李李鈴蘭】「BB88 / 方大同 」┃8888888。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-16,Lk2ifiZM17s
DHdnn2uYv-w,【李李鈴蘭】「大喜 / 泠鳶yousa」┃最後，也要開開心心的。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,DHdnn2uYv-w
3zdGHa_JgEw,【李李鈴蘭】「我當你空氣 / 旺福 」┃沒有你我要怎麼...。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,3zdGHa_JgEw
fI3Ii1yUtLo,【李李鈴蘭】「忘川 / 小曲兒 」┃等一個在遠方的人...。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,fI3Ii1yUtLo
9ciMjM1EUIs,【李李鈴蘭】「心做し / GUMI 」┃好痛...好痛...。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,9ciMjM1EUIs
gfyxfPwqNPY,【李李鈴蘭】「行星 / 理想混蛋 」┃獨自盤旋在看得見妳的軌道。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,gfyxfPwqNPY
EE5VN8ZhytE,【李李鈴蘭】「記念 / 雷雨心 」┃畢業季，珍重再見。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,EE5VN8ZhytE
3RH-0UVWuus,【李李鈴蘭】「太陽 / 邱振哲 」┃我想成為你的太陽。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,3RH-0UVWuus
RAItdqFqndk,【李李鈴蘭】「旭日微光 / 李李鈴蘭 」┃我堅信，通訊魔法是成功的。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,RAItdqFqndk
78zWyYjImUM,【李李鈴蘭】「干物女 / 洛天依 & 樂正綾 」┃我想打了這通，這是最後一通。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-10,78zWyYjImUM
nnAl5K6nByo,【李李鈴蘭】「紅色高跟鞋 / 蔡健雅 」┃像窩在被子裡一樣。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-09,nnAl5K6nByo
2dX8IidBkqM,【李李鈴蘭】「不枉 / 汪小敏 」┃跟著歌聲一起搖動吧。 Cover by  Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-09,2dX8IidBkqM
e838OCoJlmg,【李李鈴蘭】「花月成雙 / 三無Marblue 」┃一起賞月吧。 Cover by  Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-09,e838OCoJlmg
OciTVjeGfmk,【李李鈴蘭】「芒種 / 趙方婧 & 音闕詩聽 」┃稍微歡快一點的音樂。 Cover by Linglan Lily ft.風鈴草們,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-08,OciTVjeGfmk
3HfVgQebzaY,【李李鈴蘭】「有一種悲傷 / A-Lin 」┃與一些感想的話。 Cover by Linglan Lily ft.風鈴草們,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-06,3HfVgQebzaY
AvSspCQPDBY,【李李鈴蘭】「Rolling In The Deep / Adele 」┃經典英文歌曲。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-06,AvSspCQPDBY
kyBN047AAb4,【李李鈴蘭】「山鬼 / Winky詩 」┃考驗中文能力。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,kyBN047AAb4
CEUQG7_VaEo,【李李鈴蘭】「錯位時空 / 艾辰 」┃我吹過你吹過的晚風。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,CEUQG7_VaEo
5cUB5saQ_OA,【李李鈴蘭】「星星和雨的夜 / 三無 」┃想那些太美太美太美的片段。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,5cUB5saQ_OA
KbFqdtH9eIw,【李李鈴蘭】「可能否 / 木小雅 」┃能否不輕易說再見。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,KbFqdtH9eIw
_Ij3v76oMLg,【李李鈴蘭】「乘風 / 王藍茵 」┃拼好零散的記憶，卻不懂該寄去哪裡。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,_Ij3v76oMLg
g8c-3X03Xxk,【李李鈴蘭】「魚仔 / 盧廣仲 」┃看她游來游去。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,g8c-3X03Xxk
bstTTKPWlVw,【李李鈴蘭】「Such A Boy / Astrid S 」┃好聽的英文歌。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,bstTTKPWlVw
R0XDem9ZL3E,【李李鈴蘭】「少年弦 / 夏小桐 」┃他懷想曾少年。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,R0XDem9ZL3E
t70TGreQel8,【李李鈴蘭】「Older / Sasha Alex Sloan 」┃很溫柔的一首歌。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-03,t70TGreQel8
sXmSeWhi9NU,【李李鈴蘭】「Rude / MAGIC 」┃再次比收入。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-02,sXmSeWhi9NU
3otaCKFqltI,【李李鈴蘭】「天地緩緩 / 倫桑 」┃歌聲緩，歌聲緩...。 Cover by Linglan Lily,UC9ZGawMstywa91MObSwkVWQ,油切DD,"#李李鈴蘭, #鈴蘭的寫生繪本LA, #鈴蘭的教學日誌LA, Linglan Lily",2022-07-02,3otaCKFqltI
